lat,lon,year,yield_maize,temperature,precipitation,soil_water,solar_radiation,potential_evaporation,temperature_May,temperature_Jun,temperature_Jul,temperature_Aug,temperature_Sep,precipitation_May,precipitation_Jun,precipitation_Jul,precipitation_Aug,precipitation_Sep,soil_water_May,soil_water_Jun,soil_water_Jul,soil_water_Aug,soil_water_Sep,solar_radiation_May,solar_radiation_Jun,solar_radiation_Jul,solar_radiation_Aug,solar_radiation_Sep,potential_evaporation_May,potential_evaporation_Jun,potential_evaporation_Jul,potential_evaporation_Aug,potential_evaporation_Sep,cell_id,log_yield,yield_fe,log_yield_fe,aridity_index,temperature_z,precipitation_z,soil_water_z,solar_radiation_z,potential_evaporation_z,aridity_index_z,temperature_c,precipitation_c,soil_water_c,solar_radiation_c,potential_evaporation_c
44.75,7.75,2001,12.087915,19.166382,392.4651275873184,0.31919116,2466384658.0,916.2289428710938,15.928538,19.364376,22.016117,23.14901,15.373869,166.20140838623047,27.229732275009155,79.02687215805054,52.92017495632172,67.08693981170654,0.41717282,0.29733762,0.30105105,0.26421693,0.31617737,452211074.0,589839240.0,549019114.0,504827560.0,370487670.0,139.90434551239014,217.38422870635983,213.63735723495483,209.1151146888733,136.18789672851562,10,2.492206193178674,-0.17896658897959306,-0.025073860104314782,0.4283483190975066,0.4257853637665044,-0.6419648918099485,-0.07065956838935052,-0.27416910350215595,-0.6058447373983838,-0.4384715168216014,1.6575956583673452,-140.4290587369378,-0.0033999912993197823,-39022283.832653046,-114.01970721507564
44.75,7.75,2002,12.423261,18.202698,724.4482247829437,0.3863868,2232446029.0,744.5471668243408,14.478844,20.50523,20.739216,19.640392,15.649808,224.12244701385495,113.2699728012085,121.39603352546692,163.20141124725342,102.45836019515993,0.41044492,0.3638556,0.35167417,0.39315367,0.4128058,441221667.0,516350880.0,521023820.0,443757002.0,310092660.0,133.86905193328855,175.2059268951416,187.9379730224609,148.95897102355957,98.57524394989014,10,2.51957060242886,0.3647213229251687,0.016397045074582284,0.9730051460310788,0.1782445715203981,0.8756803519223785,1.3258189817163768,-1.9178131419318976,-1.5180773949418218,1.6726782196892729,0.6939116583673481,191.5540384586875,0.06379564870068022,-272960912.83265305,-285.70148326182857
44.75,7.75,2003,9.635011,21.902058,157.94690018892288,0.25750145,2619200560.0,1115.5227947235107,17.434006,24.212238,24.393883,25.97201,17.498148,32.4893296957016,42.762333154678345,29.212764084339145,18.90058434009552,34.58188891410828,0.32445008,0.2544946,0.23655577,0.21584229,0.25616455,540692948.0,575798460.0,579261412.0,543231910.0,380215830.0,197.57021808624268,238.9061737060547,260.1258420944214,261.00362396240234,157.91693687438965,10,2.2654034435366692,-0.39663557945578276,-0.022358623217734408,0.1415900248170823,1.1284964229608683,-1.7140540294384934,-1.3527123440938862,0.7995096958190268,0.45310493270457214,-1.5499781894190616,4.393271658367347,-374.94728613533334,-0.06508970129931974,113793618.16734695,85.27414463734135
44.75,7.75,2004,11.624639,19.301685,271.434683740139,0.29348654,2492993526.0,939.4098482131958,13.745189,19.681921,22.159502,22.184519,18.737303,113.57156944274902,56.12444043159485,19.54522341489792,34.74647831916809,47.446972131729126,0.38523984,0.32575926,0.24114804,0.2490991,0.26618654,506423192.0,552050040.0,578726352.0,477648682.0,378145260.0,152.581524848938,198.5384702682495,233.14132976531985,203.05577087402344,152.09275245666504,10,2.453126897227801,-0.3396567580272123,-0.0377101993767357,0.28894170553611,0.46054054473171196,-1.1952499204849107,-0.6048601574248685,-0.08721619433740267,-0.4826727888583711,-0.9788268762595367,1.7928986583673456,-261.4595025841172,-0.029104611299319738,-12413415.832653046,-90.83880187297359
44.75,7.75,2005,11.994102,19.571394,372.66203659772873,0.32524925,2423738057.0,908.6543307304382,16.239496,20.87765,22.869822,20.599834,17.270166,83.25473213195801,40.46876192092896,29.8071648478508,91.89772462844849,127.23365306854248,0.3700659,0.31188843,0.2532013,0.30028686,0.39080384,513659181.0,536288640.0,571198932.0,495432824.0,307158480.0,171.69277048110962,198.8020420074463,238.74642419815063,198.04805946350095,101.36503458023073,10,2.484415028962283,-0.0027399770748317565,-0.011414859453780402,0.41012519722231183,0.5298204949393588,-0.7324937985688356,0.055241349283433425,-0.573802523568672,-0.6460925069755652,-0.5091063405175047,2.062607658367348,-160.2321497265275,0.0026580987006802337,-81668884.83265305,-121.59431935573116
44.75,7.75,2006,10.480223,20.120441,440.2095402479172,0.28448385,2473884089.0,998.386974811554,15.509375,20.534525,25.265568,20.4221,18.87064,52.99909949302673,18.25422585010529,22.650769233703613,56.82445430755615,289.4809913635254,0.34434813,0.24615784,0.21892639,0.2721295,0.34085754,466476685.0,572933880.0,610337362.0,489201762.0,334934400.0,158.82187366485596,230.3761339187622,273.97783184051514,206.46267080307007,128.7484645843506,10,2.3494899572924637,-0.8835580770748308,-0.08516191613384905,0.4409207565343157,0.6708537894221434,-0.4237035363336071,-0.7919565743687563,-0.22147838240382384,-0.16929729746990355,-0.38973936720098123,2.611654658367346,-92.68464607633905,-0.038107301299319774,-31522852.832653046,-31.861675274615436
44.75,7.75,2007,12.186979,19.231161,412.611013263464,0.32266372,2476737534.0,945.8791127204896,16.502615,19.201574,22.700596,20.78414,16.966883,143.45671463012695,108.83230447769164,13.823287814855576,109.88906741142272,36.609638929367065,0.36710817,0.38573426,0.24355713,0.31160218,0.30531678,518291542.0,483105420.0,625164290.0,458660562.0,391515720.0,177.00757694244385,165.95373630523682,273.3973150253296,182.88604879379272,146.63443565368652,10,2.5003680866922644,0.1308882943537384,0.0079068065374992,0.4362196053539369,0.4424250973108103,-0.5498689151308672,0.0015081429972091296,-0.2014301847919743,-0.4482982938494602,-0.407961545983962,1.7223746583673467,-120.28317306079225,7.256870068023114e-05,-28669407.832653046,-84.36953736567978
44.75,7.75,2008,11.998678,18.93156,501.7637232542038,0.3516183,2270560367.0,815.7570013999939,15.288572,18.982265,21.859472,22.181225,16.346264,205.8396706581116,100.5599570274353,60.369550704956055,42.761337637901306,92.23320722579956,0.4084546,0.39849794,0.3297925,0.2770056,0.34434086,406999062.0,490312710.0,549770678.0,489291507.0,334186410.0,133.8347578048706,160.5283784866333,206.73517608642575,196.78501558303836,117.87367343902588,10,2.484796477052541,-0.05750783183673569,-0.01617316726925333,0.6150896926328331,0.3654668112982526,-0.14231145986812155,0.6032503080739954,-1.650023231816642,-1.1397032999505952,0.2853585758889885,1.4227736583673476,-31.13046307005243,0.02902714870068024,-234846574.83265305,-214.4916486861755
44.75,7.75,2009,11.648276,20.411718,287.07178884744644,0.29520714,2521191388.0,979.3480067253112,17.176392,20.328846,23.033207,23.261923,18.258228,47.38995480537415,56.39095544815064,21.79745703935623,49.4458065032959,112.04761505126952,0.3516608,0.30521664,0.23691161,0.26459414,0.31765258,539452390.0,569118540.0,572090616.0,466753422.0,373776420.0,177.99056196212769,215.758752822876,243.28983449935916,199.42087411880493,142.88798332214355,10,2.4551581862285516,0.3324293443537396,0.036286109124348265,0.2931254129033672,0.7456738957464878,-1.123765623867654,-0.5691021678691197,0.1109009271097122,-0.27046102523486015,-0.9626103665799456,2.902931658367347,-245.82239747680978,-0.027384011299319777,15784446.167346954,-50.900643360858226
44.75,7.75,2010,12.231474,18.898188,560.9959065914154,0.34555444,2383573674.0,844.5599327087402,14.425949,18.972012,23.425524,20.797552,16.869898,190.142523765564,155.7921552658081,31.108580827713013,117.88282918930054,66.06981754302979,0.39761233,0.36776978,0.27758303,0.34377748,0.34102964,471387891.0,513990720.0,581091404.0,454770589.0,362333070.0,147.4601697921753,170.81936359405518,225.7556161880493,171.4246702194214,129.10011291503906,10,2.5040124657400837,0.6494111324489786,0.048274681145582754,0.6642464138597535,0.35689457048192996,0.12846570341808494,0.4772294766503482,-0.8559959730103154,-0.9866586659897751,0.4758954312704201,1.3894016583673476,28.10172026715918,0.022963288700680262,-121833267.83265305,-185.68871737742916
44.75,7.75,2011,12.5704,20.050129,389.4548788070679,0.31465882,2475852186.0,926.853343486786,17.82417,19.077219,20.290428,23.246716,19.8121,29.615533471107483,200.56285858154297,76.4622700214386,17.158560872077942,65.65565586090088,0.27585143,0.39216858,0.3401349,0.25736207,0.3077771,585149924.0,475921020.0,520290918.0,515515864.0,378974460.0,223.53406620025635,157.33065605163574,193.11650466918945,214.58198308944705,138.29013347625732,10,2.531344843893785,0.09008754197278712,-0.006799995875713449,0.42019040179749895,0.6527927982835455,-0.6557261036981133,-0.16485192360445297,-0.20765060665370835,-0.5493918893930152,-0.47009250109412415,2.541342658367345,-143.4393075171883,-0.00793233129931975,-29554755.832653046,-103.39530659938339
44.75,7.75,2012,11.232209,19.523214,448.65840911865234,0.34226942,2332553641.0,847.4681506156921,15.11191,20.321178,22.17218,23.223057,16.787752,128.2503433227539,52.47309565544128,76.38150882720947,46.948063135147095,144.6053981781006,0.40242004,0.34625918,0.3202051,0.2634204,0.37904233,494987106.0,497084550.0,553518578.0,457208987.0,329754420.0,155.40434551239014,173.95477294921875,211.19119548797607,195.86625814437863,111.05157852172852,10,2.4187854546601946,0.2521061919727874,0.029058159286120322,0.5294103486870847,0.5174445341779287,-0.3850799263820631,0.4089592739010574,-1.214460812440227,-0.9712058240454345,-0.046743980162424266,2.014427658367346,-84.23577720560388,0.019678268700680235,-172853300.83265305,-182.78049947047725
44.75,7.75,2013,11.781149,19.195179,426.56558060646057,0.3279989,2495837520.0,897.8931970596313,13.417203,18.55934,22.873474,22.15751,18.968365,203.9311876296997,55.2879810333252,72.73939847946167,59.14111137390137,35.46590209007263,0.4153943,0.34726256,0.31460938,0.2984149,0.26431334,486180347.0,554012640.0,576810614.0,508168709.0,370665210.0,148.06899404525757,185.9846019744873,219.36591053009036,202.03053903579712,142.44315147399902,10,2.4665007116672393,0.6061493800680253,0.06306749609505324,0.47507385288512355,0.43318242773592935,-0.48607626142247135,0.11238534322854954,-0.06723439909729312,-0.7032718872962058,-0.257358211220663,1.686392658367346,-106.32860571779565,0.005407748700680226,-9569421.832653046,-132.35545302653804
44.75,7.75,2014,14.428492,18.443996,511.36249017715454,0.37641186,2299949368.0,785.0808663368225,14.620511,19.360462,20.152351,20.107283,17.97938,100.17937970161438,116.54590845108032,151.13484477996826,72.15596222877502,71.34639501571655,0.3837909,0.38193116,0.3921551,0.37537473,0.3488074,521970250.0,502896090.0,516077770.0,416758358.0,342246900.0,169.25793170928955,171.885724067688,175.9237790107727,149.42681980133057,118.5866117477417,10,2.669204862820299,1.3754622991156449,0.0842812935460806,0.651350086473468,0.24022660929149356,-0.09843114460698858,1.1185169938405026,-1.4435372124040218,-1.302701218869011,0.4259078485996992,0.935209658367345,-21.531696147101684,0.05382070870068023,-205457573.83265305,-245.16778374934688
44.75,7.75,2015,12.848786,19.844563,498.9043690562248,0.35662228,2314509714.0,834.117103099823,16.248013,20.012987,25.194073,21.461735,16.306005,125.69921493530272,123.17307472229004,26.836421191692352,131.94970417022705,91.24595403671265,0.394646,0.3857727,0.26541013,0.35574037,0.38154235,480579205.0,522177780.0,557427306.0,456241043.0,298084380.0,155.1524019241333,172.09929943084717,226.78816509246823,173.21265077590942,106.86458587646484,10,2.5532493321700414,0.7548517419727876,0.05830872072231985,0.5981226942861504,0.5999892127732925,-0.15538286421179434,0.7072444174411817,-1.3412367671860825,-1.0421467348213886,0.2195926250780051,2.3357766583673474,-33.9898172680314,0.03403112870068026,-190897227.83265305,-196.1315469863464
44.75,7.75,2016,13.413585,19.779535,381.8925015926361,0.33170775,2507277762.0,924.652196407318,14.27355,19.707659,23.387125,22.489016,19.040333,111.34734392166138,67.25656270980835,54.451234102249146,72.28136491775513,76.55599594116211,0.38807923,0.36023375,0.28421694,0.2824481,0.3435608,492880563.0,550652040.0,562879090.0,512416019.0,388450050.0,156.34054565429688,192.1999025344849,227.24566650390625,207.10964727401733,141.7564344406128,10,2.596267999372809,0.5516271538775488,0.027765508342231904,0.41301205261443935,0.5832855187842045,-0.6902971583925913,0.18946369936236543,0.013144312370206945,-0.5610877041508976,-0.49791657165929054,2.2707486583673457,-151.00168473162012,0.009116598700680267,1870820.1673469543,-105.59645367885139
44.75,8.25,1982,7.7327776,19.565088,407.5514484643936,0.2811101,2371370807.0,942.107720375061,15.064964,20.290558,23.084436,20.686012,18.699472,45.68178939819336,21.377797722816467,86.56074523925781,139.60722827911377,114.3238878250122,0.3168286,0.20304322,0.22359864,0.31048584,0.35159424,531264112.0,539791380.0,536929610.0,432227885.0,331157820.0,189.92292308807373,228.89153480529785,237.15120029449463,168.84792470932007,117.29413747787476,11,2.0454681253529867,-1.3364341894557832,-0.12644794734269116,0.432595381239572,0.5282006774100603,-0.5729984796102898,-0.8620707887496181,-0.941732859141682,-0.4683376209180035,-0.42200943707012484,2.056301658367346,-125.34273785986261,-0.04148105129931978,-134036134.83265305,-88.14092971110836
44.75,8.25,1983,8.897607,19.072855,341.1812953352928,0.2951465,2371785206.0,910.4138746261596,14.061417,18.403875,23.815195,20.66317,18.42062,97.77544260025024,122.11662769317628,15.081757605075836,81.1438102722168,25.06365716457367,0.36731568,0.33925477,0.25458068,0.2643823,0.250199,434552234.0,507748620.0,604050748.0,456577424.0,368856180.0,147.84886121749878,180.09469985961914,240.17625284194943,192.4881238937378,149.8059368133545,11,2.185782364179859,-0.26729080136054506,0.004791166204716646,0.3747540594934266,0.40176115284632596,-0.8764065388549801,-0.5703624052785471,-0.9388213073009587,-0.6367431546970735,-0.646208758781204,1.564068658367347,-191.7128909889634,-0.027444651299319778,-133621735.83265305,-119.83477546000984
44.75,8.25,1984,9.421124,17.251844,596.782158061862,0.30899635,2315254107.0,885.3117451667786,11.336332,17.407736,21.801899,19.86481,15.848444,258.18860816955566,69.21004056930542,4.186480209231377,179.46967363357544,85.72735548019409,0.3944043,0.32021728,0.16446167,0.32017332,0.34572512,381053953.0,516758880.0,619033854.0,458131640.0,340275780.0,124.4282922744751,181.8387222290039,286.6863784790039,172.98613214492798,119.37222003936768,11,2.2429544020646155,0.40938137959183685,0.07881760515149061,0.6740926699774414,-0.06600058816927262,0.2920608827929219,-0.282530955988358,-1.33600668987081,-0.7701235448235982,0.5140606024030511,-0.25694234163265506,63.88797173760577,-0.013594801299319781,-190152834.83265305,-144.93690491939083
44.75,8.25,1985,8.63247,19.282536,346.1434672474861,0.26638743,2439080506.0,981.6665534973145,13.885861,18.0168,22.92448,21.86325,19.722286,156.1348991394043,53.93146634101868,18.953586876392365,51.36452603340149,65.75898885726929,0.36091247,0.30759156,0.20543885,0.21857361,0.23942077,416040212.0,510321060.0,568071652.0,541530382.0,403117200.0,138.21429538726807,184.05834674835205,245.5963807106018,247.27292013168332,166.52461051940918,11,2.155530675037049,-0.5766994323129264,-0.03554634377974075,0.3526079869119561,0.45562175534564725,-0.8537222014150992,-1.1680414269530057,-0.46600705198897685,-0.25814140615725145,-0.7320493706731841,1.7737496583673469,-186.7507190767701,-0.056203721299319775,-66326435.832653046,-48.58209658885494
44.75,8.25,1986,9.540752,19.171192,310.34517109394073,0.28076696,2401630236.0,946.833517551422,16.745047,18.542398,21.244991,21.605783,17.717733,85.71503281593323,79.24724578857422,47.24546492099762,39.95291829109192,58.18450927734375,0.3399005,0.33087283,0.24872072,0.22114928,0.26319152,483164512.0,528495420.0,565452152.0,481391622.0,343126530.0,167.9030475616455,190.58685779571533,238.7597870826721,208.53487873077395,141.04894638061523,11,2.2555723083493966,-0.07039436802721255,0.016063338254317827,0.3277716360279631,0.4270209048885988,-1.0173724424969073,-0.8692020200271716,-0.7291312452280686,-0.44322705521632383,-0.8283177970139197,1.6624056583673479,-222.5490152303155,-0.041824191299319746,-103776705.83265305,-83.41513253474739
44.75,8.25,1987,8.822667,19.30906,313.333202123642,0.25991333,2491957868.0,1014.460409641266,13.512209,17.985996,22.685013,22.087246,20.274836,79.75167560577393,38.578927516937256,39.82061982154846,118.52986478805542,36.6521143913269,0.31908265,0.2770679,0.1958551,0.22429688,0.28326416,532623834.0,548216100.0,558338148.0,488143856.0,364635930.0,185.3966302871704,214.80388641357425,255.00099849700928,218.88092947006223,140.3779649734497,11,2.1773242052631745,-0.8675747704081651,-0.0843923132094373,0.30886686079197817,0.4624349554958369,-1.0037127980190483,-1.3025879805871323,-0.09449268862493682,-0.08389095727357154,-0.9015947840718908,1.8002736583673453,-219.5609842006142,-0.06267782129931976,-13449073.832653046,-15.788240444903408
44.75,8.25,1988,9.923308,19.087616,318.9349017739296,0.2863534,2421089608.0,952.373857975006,15.221268,17.511057,22.382294,22.201857,18.121601,120.33355855941772,122.54363536834715,18.10954111814499,35.443074107170105,22.50509262084961,0.3809259,0.37348023,0.26312864,0.20991883,0.20431337,425271795.0,499492980.0,577910556.0,514819387.0,403594890.0,143.23229503631592,169.66777324676514,235.8489990234375,229.5252356529236,174.09955501556396,11,2.294886333450707,0.39050176530612113,0.05497398327190872,0.3348841414568728,0.4055527999363937,-0.9781048893547514,-0.7531030643292632,-0.5924104269685642,-0.41378840666154065,-0.8007489440781864,1.5788296583673471,-213.95928455032663,-0.036237751299319776,-84317333.83265305,-77.8747921111634
44.75,8.25,1989,9.670597,18.949066,298.1507771015167,0.2806931,2525584229.0,984.5443286895752,15.764845,18.269098,21.934616,21.923725,16.853046,19.72643721103668,55.97611427307129,75.00289225578308,53.42749154567719,94.01784181594849,0.29362917,0.2766461,0.2754828,0.24267273,0.3150348,570814160.0,536989320.0,558041974.0,506218685.0,353520090.0,204.91869592666623,199.6934080123901,225.91265964508057,221.32763814926147,132.69192695617676,11,2.269090044891487,-0.5815461513605449,-0.049140562636555085,0.3028312371656788,0.36996356449645834,-1.0731185458350994,-0.8707369991673488,0.14176486331504812,-0.24285032185058814,-0.9249895247567346,1.440279658367345,-234.7434092227395,-0.04189805129931978,20177287.167346954,-45.704321396594196
44.75,8.25,1990,8.535119,19.559132,260.3595424890518,0.26379848,2514655944.0,1014.6863446235656,16.09615,18.941833,22.729519,21.870937,18.157219,90.03849506378174,36.88495516777039,20.58972907066345,94.21727895736694,18.6290842294693,0.3272882,0.3035077,0.18988526,0.2700873,0.22822388,502146742.0,513591600.0,607937156.0,508840386.0,382140060.0,171.29033184051514,191.30149841308597,278.2613162994385,218.57568216323853,155.2575159072876,11,2.144189298738545,-1.287534996598641,-0.12058906208831255,0.256591156339688,0.5266707641204164,-1.245879412122769,-1.2218457086340224,0.06498314253942038,-0.08269044971778387,-1.104221161311504,2.0503456583673483,-272.5346438352044,-0.058792671299319754,9249002.167346954,-15.562305462603831
44.75,8.25,1991,8.866456,19.725529,305.10191625356674,0.23144701,2581309092.0,1121.9520955085754,12.524615,18.585281,23.999105,23.87061,19.648026,122.17680883407591,30.07150411605835,33.60462427139282,14.28122991323471,104.96774911880492,0.3472241,0.24791566,0.1653009,0.17940857,0.21738586,519641654.0,547570680.0,627487244.0,535596734.0,351012780.0,171.58826208114624,227.11147785186768,301.36680793762207,261.19457721710205,160.6909704208374,11,2.1822751674387884,-0.4959533537414984,-0.03436173200545989,0.27193845216293794,0.5694130377364309,-1.0413417374320681,-1.8941829900318767,0.5332856619697418,0.4872670801168199,-1.0447333555387872,2.216742658367348,-227.79227007068948,-0.09114414129931975,75902150.16734695,91.70344542240605
44.75,8.25,1992,10.754126,19.01132,509.2617281675339,0.31134462,2363252115.0,881.991961479187,15.9546175,17.092138,21.144474,23.27809,17.587282,50.30071699619293,183.8435983657837,80.67537021636963,37.5309841632843,156.91105842590332,0.31439453,0.38126525,0.33853823,0.2535968,0.26892823,483867933.0,469062630.0,553468358.0,506625994.0,350227200.0,174.50441598892212,155.25229454040527,199.68591451644895,205.95140743255612,146.5979290008545,11,2.3752894948894263,-0.001245282312925866,0.004131918510864807,0.577399512024409,0.38595470316897945,-0.10803468014553341,-0.23372855326019235,-0.9987744848137177,-0.7877632452363916,0.13926729248674016,1.5025336583673479,-23.63245815672235,-0.01124653129931974,-142154826.83265305,-148.25668860698238
44.75,8.25,1993,12.063321,19.284946,423.88572639226913,0.26705968,2491656334.0,1024.78382396698,15.590523,19.965607,20.67789,23.343487,16.847229,65.5576241016388,44.363086223602295,52.369174003601074,29.729530036449432,231.86631202697757,0.35680538,0.2596771,0.2496692,0.1854901,0.28365663,518627024.0,556935720.0,576699820.0,540015970.0,299377800.0,170.25615692138672,219.7621965408325,248.67467784881592,257.8474702835083,128.24332237243652,11,2.490169526525145,0.7219684153061223,0.0621731236321752,0.41363428703566985,0.4562408102529752,-0.4983270899628988,-1.1540705397747806,-0.09661125520627672,-0.029037402620784664,-0.4955047226390102,1.776159658367348,-109.00845993198709,-0.055531471299319735,-13750607.832653046,-5.464826119189411
44.75,8.25,1994,11.917765,19.800264,521.5109238624573,0.29570106,2412431208.0,970.3369326591492,15.592552,18.957285,23.779001,23.619936,17.052551,91.02893018722534,99.58742380142212,70.50645160675049,36.16970682144165,224.21841144561768,0.34323302,0.3125891,0.27472776,0.19635376,0.35160157,444412962.0,547002060.0,598504042.0,526830554.0,295681590.0,156.67417430877686,217.79946327209475,245.8277921676636,236.9563889503479,113.07911396026611,11,2.478030144056881,1.000754341496597,0.09535448035214955,0.5374534414899456,0.5886101615949905,-0.05203805338054893,-0.5588373845369233,-0.6532440208182575,-0.3183414481427474,-0.015568068263750557,2.291477658367345,-11.38326246179895,-0.02689009129931974,-92975733.83265305,-59.91171742702022
44.75,8.25,1995,12.437191,18.537298,527.0247738361359,0.30788183,2450101632.0,955.0606355667114,14.899315,17.470573,23.727493,21.158712,15.430394,117.39739727973938,76.92840099334717,36.63675737380981,81.77247190475464,214.2897462844849,0.34736022,0.34511963,0.23159301,0.27514833,0.34018797,493153363.0,549249240.0,573459514.0,510726085.0,323513430.0,174.21578359603882,193.5650968551636,253.99561882019043,217.82097482681277,115.46316146850586,11,2.520691257954983,0.7082342605442165,0.06260267037837508,0.5518233651451997,0.26419302462903843,-0.026831745415189075,-0.3056932217791707,-0.3885730338273887,-0.3995121898192699,0.040131335541154174,1.0285116583673464,-5.869412488120361,-0.014709321299319733,-55305309.832653046,-75.18801451945797
44.75,8.25,1996,11.754656,18.360752,372.3145372867584,0.2924575,2416247983.0,980.8437461853028,15.02708,20.038,21.59664,20.467997,14.674044,72.20699691772461,44.87969756126404,40.96851968765259,117.32395315170288,96.9353699684143,0.35162657,0.24301207,0.21751404,0.30599546,0.3441394,505828488.0,583267380.0,550516662.0,440545123.0,336090330.0,178.81005859375,246.5778636932373,256.2099552154541,174.88781547546387,124.35805320739746,11,2.4642494174209117,-0.1749829513605441,-0.01635403799368529,0.3795859827161706,0.21884378493233206,-0.7340823754600969,-0.6262459539914441,-0.6264275027357407,-0.26251340019276354,-0.6274796931859591,0.851965658367348,-160.5796490374978,-0.030133651299319775,-89158958.83265305,-49.40490390086654
44.75,8.25,1997,12.00941,19.601833,348.6931691169739,0.26594347,2498311792.0,1039.8490419387815,16.669651,18.48418,21.160793,22.240177,19.454365,26.083740830421448,165.3960084915161,51.823413252830505,79.04047155380249,26.34953498840332,0.19556214,0.33842412,0.2890814,0.2745819,0.23206787,556099762.0,449394480.0,595843932.0,490954998.0,406018620.0,249.70409297943115,168.7102174758911,239.2281827926636,212.29925060272217,169.90729808807373,11,2.4856905091566244,-0.5323585180272108,-0.05513829912196355,0.3353305672781514,0.5376393382273854,-0.8420663582476282,-1.1772679276174072,-0.04985025677057361,0.05101176825420174,-0.7990185485183434,2.0930466583673457,-184.20101720728235,-0.05664768129931974,-7095149.832653046,9.60039185261212
44.75,8.25,1998,11.336885,19.864315,376.3355402946472,0.27574268,2580481210.0,1078.5399913787842,16.275623,19.80888,22.704868,23.157476,17.374725,96.59085392951964,53.68108749389648,44.79360103607178,47.606066942214966,133.66393089294434,0.32835022,0.32091674,0.23496215,0.2197406,0.27474362,533738966.0,565708500.0,596194914.0,523728260.0,361110570.0,194.75963687896729,216.1138200759888,266.0887632369995,244.76467418670651,156.81309700012207,11,2.428061569207,-0.5584161037414983,-0.05875583322945621,0.34893053878655655,0.6050628943208177,-0.715700547766141,-0.9736180096616954,0.5274689940699598,0.25659647528170093,-0.746303563877149,2.355528658367348,-156.558646029609,-0.04684847129931974,75074268.16734695,48.29134129261479
44.75,8.25,1999,12.056526,20.009686,415.8242441415787,0.29378697,2415521942.0,1003.974660396576,16.715214,19.498713,23.042377,21.96799,18.824139,117.37650299072266,50.92094421386719,43.64002859592438,114.89861917495728,88.98814916610718,0.36392212,0.27505493,0.20699342,0.29090515,0.3320593,466184138.0,553114500.0,599036870.0,457848424.0,339338010.0,163.80172109603882,224.87311363220212,287.3258457183838,195.1195182800293,132.85446166992188,11,2.4896060901003816,-0.34763655136054616,-0.041868034839649404,0.4141780271399734,0.6424042349569683,-0.5351797800502608,-0.5986165372910591,-0.6315286395869171,-0.13960707997498575,-0.49339712622019044,2.500899658367345,-117.06994218267755,-0.028804181299319775,-89884999.83265305,-26.27398968959335
44.75,8.25,2000,11.85004,19.83351,437.78992915153503,0.27879712,2555369576.0,1047.3186168670654,17.117035,20.57844,20.47565,22.224184,18.772242,47.533613204956055,106.02174997329712,66.91908621788025,114.9582495689392,102.3572301864624,0.3306317,0.27831483,0.26085633,0.2769354,0.24724731,525318932.0,566925120.0,571220260.0,507707894.0,384197370.0,187.86001300811768,234.02950286865237,245.16201305389404,213.09564304351807,167.1714448928833,11,2.4723312431028694,-0.4529950085034038,-0.05236132477353683,0.418010261730221,0.5971500368850384,-0.4347646755998104,-0.9101397848455477,0.3510355948670877,0.09070142166093646,-0.4785429636624599,2.324723658367347,-95.10425717272119,-0.04379403129931975,49962634.167346954,17.06996678089604
44.75,8.25,2001,12.2374325,19.642023,342.25184750556946,0.2680419,2567208879.0,1106.5698475837708,16.317446,19.79797,22.729868,23.734402,15.63043,99.4011616706848,27.85747647285461,47.840715646743774,70.41045022010803,96.74204349517822,0.35969728,0.23407045,0.21660464,0.21627319,0.31356382,488913555.0,606796320.0,574381020.0,522341754.0,374776230.0,170.23260927200317,269.3777275085449,265.7103748321533,247.9632225036621,153.28591346740723,11,2.5044994920089345,-0.1309421061224505,-0.01981252161330005,0.30929077658575904,0.5479629136321559,-0.8715125595436469,-1.1336577695193768,0.43421809396223865,0.4055333677418074,-0.8999516398532056,2.1332366583673448,-190.64233881868677,-0.054549251299319756,61801937.167346954,76.32119749760136
44.75,8.25,2002,12.755961,18.743166,652.3431572914124,0.34585547,2359376650.0,875.4178166389465,14.921968,20.807652,21.295153,20.358438,16.33262,208.21235132217407,65.9066891670227,104.80782318115234,168.62145042419434,104.7948431968689,0.38161802,0.31610534,0.29605958,0.3608368,0.37465757,472698013.0,544410840.0,548392294.0,458793893.0,335081610.0,157.01847553253174,209.16877269744876,220.18268728256223,167.7454719543457,121.3024091720581,11,2.5459986917583772,0.5959283057823104,0.035793174064853606,0.7451792103066848,0.3170741846546498,0.5460553991705278,0.48348556615166555,-1.0260033566363063,-0.8226950228355171,0.7895998474180689,1.2343796583673452,119.44897096715613,0.023264318700680242,-146030291.83265305,-154.83083344722286
44.75,8.25,2003,9.898106,22.027058,194.32478833198547,0.21679823,2713844362.0,1269.9617266654968,17.786037,23.998644,24.417633,26.03912,17.89385,38.618037819862366,47.4531090259552,36.46413743495941,34.13425421714783,37.65524983406067,0.2682904,0.21420166,0.19144532,0.196474,0.21357973,566703932.0,589310400.0,607873110.0,546922460.0,403034460.0,231.4336152076721,265.91002464294434,302.42356967926025,276.65253734588623,193.5419797897339,11,2.2923434257065396,-0.23503359659864032,-0.002450601387109952,0.15301625572781524,1.1606050799799361,-1.547754210611232,-2.1986180256267125,1.46447350105542,1.2737175833754393,-1.5056888622985032,4.518271658367347,-338.56939799227075,-0.10579292129931975,208437420.16734695,239.71307657932743
