year,lat,lon,yield_wheat_spring,temperature,precipitation,soil_water,solar_radiation,potential_evaporation
2006,44.25,11.75,4.3603897,16.040156087065053,303.3852140903473,0.3200540639021817,2612211282.0,1027.4283609390259
2007,44.25,11.75,3.4161708,17.233589982674793,286.88914930820465,0.2834965032494925,2639257310.0,1133.6528940200806
2008,44.25,11.75,4.5528097,15.930881877350652,452.8665945529938,0.3407098596392114,2443578384.0,939.8090724945068
2009,44.25,11.75,4.469953,16.585417872160868,327.0866720676422,0.31427819111378363,2533392570.0,1029.2565569877625
2010,44.25,11.75,4.3261633,15.435167449751711,454.1330087184906,0.3444814686876497,2438615577.0,910.3922414779663
2011,44.25,11.75,4.4337826,15.946950675615298,336.164581656456,0.30674150703000086,2624933096.0,1027.9684009552002
2012,44.25,11.75,4.4213543,17.049362731135748,279.5176745057106,0.29729275824197754,2661449053.0,1152.2366590499878
2013,44.25,11.75,4.4129114,15.446661740346672,420.0364621281624,0.33841054063606885,2441058608.0,907.9466059207916
2014,44.25,11.75,4.225219,15.749859361087575,556.1874485015869,0.34875048356118543,2489557609.0,909.9895007610321
2015,44.25,11.75,3.8313625,16.788106522528953,422.1321212053299,0.3233183290249382,2617932772.0,1029.7391967773438
2016,44.25,11.75,4.5205903,16.27480026319915,381.10067200660706,0.33132034296693363,2540743986.0,1000.6332006454468
1982,44.75,6.75,1.9771287,3.4944164706211462,418.8796851634979,0.3926759557007185,1908653969.0,694.3431611061096
1983,44.75,6.75,2.2671013,3.537323121151893,673.6582500934601,0.41302670236506495,1650534330.0,582.9961408376694
1984,44.75,6.75,1.768022,1.7780961495598937,526.4812628626823,0.39375418833657805,1674122136.5,593.692659497261
1985,44.75,6.75,2.8330996,3.0797780658684526,531.3527779579163,0.3931801944386725,1882949986.5,694.3478646278381
1986,44.75,6.75,1.7615272,3.605157786724614,619.4649088382721,0.3897175003890119,1828031409.0,644.6482130289078
1987,44.75,6.75,2.1999803,2.6712965528949413,473.25204050540924,0.40392927250830957,1980314479.0,668.6419706344604
1988,44.75,6.75,2.2430735,3.4663688774202384,561.8318494558334,0.40434543681300544,1891045121.0,663.3266353607178
1989,44.75,6.75,2.2875857,4.1505150109334705,531.4053611755371,0.41648272420066634,2091340268.0,757.0109632015228
1990,44.75,6.75,1.7284735,4.460236147338269,464.5793704986572,0.39159297280841404,2063449331.0,772.3288810253143
1991,44.75,6.75,2.2508342,3.4190307863397535,509.1498486995697,0.39415042521127686,1921619110.0,698.8264179229736
1992,44.75,6.75,1.4853748,3.8582671608021055,650.5590889453888,0.42350781528778325,1910111708.0,638.2498633861542
1993,44.75,6.75,2.3505518,3.9604675434773267,586.6070871353149,0.4047910395790549,2035827601.5,739.5646961927414
1994,44.75,6.75,2.5686302,4.867755768930211,482.50448006391525,0.40394442007432574,1970600985.0,742.7993803024292
1995,44.75,6.75,2.1698012,3.5537154713487316,550.3340834379196,0.4107268534454645,1953051482.0,694.5416882038116
1996,44.75,6.75,2.6105857,3.3620323184268925,447.8496812582016,0.4123403883837407,1904445945.0,650.9596788883209
1997,44.75,6.75,3.3270404,4.3722656405244775,383.4821807742119,0.41612178535243266,2113214330.0,741.9082887172699
1998,44.75,6.75,3.3799388,4.348396170373056,445.3911908864975,0.3732735236096226,2083730492.0,819.0108389854431
1999,44.75,6.75,3.3839798,4.2111868577844955,568.545750617981,0.3983764332883498,1983393902.0,737.4198911190033
2000,44.75,6.75,3.457949,4.228192351222817,572.7168600559235,0.3849327324652204,2055010047.0,782.7358493804932
2001,44.75,6.75,3.3157256,4.536687981069478,573.6244390010834,0.4012050570226183,2024939644.5,734.7447803020477
2002,44.75,6.75,3.2441492,4.5157901816118775,609.3194682598114,0.3958962240250282,2017456876.0,755.3882036209106
2003,44.75,6.75,3.3433049,5.62536190070358,338.9106555581093,0.3746887607122558,2185108386.0,890.8933870792389
2004,44.75,6.75,2.8782916,3.4301328659057617,351.22537410259247,0.3782881128242592,1981741470.5,718.5476237535477
2005,44.75,6.75,3.1561832,4.569367940129798,396.9594203233719,0.39300157217418447,2230886832.0,854.0661034584045
2006,44.75,6.75,2.835763,4.825157724174798,458.1318302154541,0.3928191377446542,2151974725.5,815.0237855911255
2007,44.75,6.75,2.4337893,4.9499241651273245,470.9105575084686,0.390457154489031,2255245089.5,857.4590699672699
2008,44.75,6.75,2.8217912,3.917355189915576,655.9107184410095,0.39478666116209593,1924417868.5,714.6975556612015
2009,44.75,6.75,3.472301,4.870455147881134,525.9618151187897,0.3851641001654606,2043340863.5,795.9882895946503
2010,44.75,6.75,1.9890808,3.542613736944261,571.6341798305511,0.410355626757628,1871621270.5,661.6183588504791
2011,44.75,6.75,2.140819,4.687144466474945,584.171724319458,0.4094820108289033,2130431040.0,756.030445098877
2012,44.75,6.75,3.7405043,5.20660091381447,449.9460595846176,0.38490630170099094,2079478563.5,839.7907814979553
2013,44.75,6.75,2.9434118,3.0544495488717858,709.4366645812988,0.4144884587502947,1761268714.5,589.2198044061661
2014,44.75,6.75,2.6283674,4.124630135648391,535.9916408061981,0.42451222075356376,1993670193.0,670.3126258850098
2015,44.75,6.75,3.7215323,6.027774583280476,523.1608092784882,0.387313290359148,2105159030.0,851.9692108631134
2016,44.75,6.75,1.60354,4.207104249717363,537.1839318275452,0.40420765191121816,2071154337.5,768.2438691854477
1982,44.75,7.25,4.405949,9.706347580244339,571.0026433467865,0.42815791917782203,2116599566.5,653.4097843170166
1983,44.75,7.25,4.1848683,9.898089723649369,881.0063848495483,0.43445027770559774,2016552342.0,624.7874956130981
1984,44.75,7.25,4.403974,8.20542164838392,690.6346491575241,0.41944943884618924,2052996081.0,635.3394507169724
1985,44.75,7.25,5.1782293,9.471368252841476,743.1214551925659,0.4332090883083593,2093480800.5,652.8985848426819
1986,44.75,7.25,4.0915804,9.66135613824807,871.1331515312195,0.43533968126851746,2017148336.0,600.6886239051819
1987,44.75,7.25,4.9529266,8.9781181788912,527.2206851243973,0.4245707168688182,2219481379.5,687.2611787319183
1988,44.75,7.25,3.8334546,9.911151827550402,837.2376561164856,0.4394349617506164,2095390018.0,638.6697387695312
1989,44.75,7.25,4.4988303,10.504612682691587,676.443200469017,0.4326489051572638,2339628590.0,738.7864062786102
1990,44.75,7.25,3.9882612,10.756043172350116,722.3140196800232,0.4290851621456396,2356649174.0,749.2223629951477
1991,44.75,7.25,5.7097025,9.642271766475602,729.7464525699615,0.41416683734632004,2233315165.5,725.3188982009888
1992,44.75,7.25,5.1221995,10.03136395161448,856.6595091819763,0.4354289100061055,2179897114.0,654.1790685653687
1993,44.75,7.25,5.82901,9.857482306707919,811.1542117595673,0.4306602154681885,2211894394.0,686.6135597229004
1994,44.75,7.25,4.3585515,11.146275563956864,628.4492688775063,0.4242052706628064,2283004256.0,734.516687631607
1995,44.75,7.25,4.5024085,10.077608636781282,764.6308903694153,0.42367087996083924,2397992652.0,756.3987357616425
1996,44.75,7.25,5.262283,9.58271180960088,561.8431622982025,0.4280895884909661,2133251435.5,664.946218252182
1997,44.75,7.25,4.4264617,10.971636270385941,507.3635471612215,0.40388212445514654,2487791839.0,837.749103307724
1998,44.75,7.25,5.472527,10.787775056814057,593.913959145546,0.4187123083990384,2401020482.0,790.2868185043335
1999,44.75,7.25,5.1444426,10.63044912986506,751.0674901008606,0.4336431540694891,2276440448.0,725.1114592552185
2000,44.75,7.25,5.3729086,10.81305350197686,704.1991236209869,0.4243547620336994,2312836895.0,761.7669281959534
2001,44.75,7.25,4.4542036,10.919349312003142,696.3203053474426,0.42422275410758126,2290600640.0,757.5555691719055
2002,44.75,7.25,5.046392,10.6610247668098,891.2641990184784,0.43318646425515217,2197281284.0,689.7249562740326
2003,44.75,7.25,4.9710965,12.146752692515554,432.74944818019867,0.40546873406647077,2420331953.0,845.2214331626892
2004,44.75,7.25,5.1814284,9.802822164460725,536.4998753070831,0.4189060384931128,2258773802.0,722.4945704936981
2005,44.75,7.25,5.9697485,10.771074669033874,547.3652310371399,0.42197735052482754,2325177116.0,776.8007254600525
2006,44.75,7.25,6.045586,11.320921652457294,435.7093665599823,0.410636319249284,2362651639.0,803.7257933616638
2007,44.75,7.25,5.068432,11.605228498870252,574.0139095783234,0.4139055703200546,2494030658.0,861.0304727554321
2008,44.75,7.25,5.1945677,10.527727864147012,819.778870344162,0.4400906108952815,2170402412.0,692.0851566791534
2009,44.75,7.25,5.5351686,11.113142876843222,759.8668682575226,0.42454638395434113,2250721247.0,733.2161321640015
2010,44.75,7.25,5.12158,9.955511847742242,894.159152507782,0.4350194833637063,2152729139.0,665.5527696609497
2011,44.75,7.25,5.6836677,10.937634084738937,813.2096247673035,0.4261848153242099,2308043563.5,747.1164308786392
2012,44.75,7.25,6.0300965,11.338618914286295,701.9064102172852,0.4339544944513857,2303891722.0,755.0803503990173
2013,44.75,7.25,5.077539,9.648937937091379,938.3363947868347,0.43556464088508506,2131011532.5,657.7560867071152
2014,44.75,7.25,5.3688717,10.54733923369763,779.1842641830444,0.4356837331079969,2252054615.0,705.4157440662384
2015,44.75,7.25,5.236316,11.997177314134984,756.9221601486206,0.42970388309628355,2286249526.5,740.7337880134583
2016,44.75,7.25,5.4254127,10.708630035905276,704.2743039131165,0.43465971810365817,2331034345.0,754.7569379806519
1982,44.75,7.75,3.4071326,14.202144921994677,319.96044516563416,0.35383080929712535,2237371884.0,738.9507856369019
1983,44.75,7.75,3.3284924,14.260280076195212,639.0306366682053,0.3872122723682254,2106279574.0,662.1963424682617
1984,44.75,7.75,3.9248576,12.577029779845594,560.1916642189026,0.37188776275690866,2187533674.0,692.6260528564453
1985,44.75,7.75,3.784706,13.800261541129716,496.787304520607,0.3681619671824711,2132766768.0,688.2028954029083
1986,44.75,7.75,3.2832844,13.856170676112955,637.1956597566605,0.38658807460778677,2082381628.0,645.1170004606247
1987,44.75,7.75,4.5265384,13.287713072658365,299.5636924505234,0.35021816924506544,2304291294.0,743.2265291213989
1988,44.75,7.75,3.153038,14.23212712107141,575.0413428544998,0.39086394411286496,2138702416.0,676.0139660835266
1989,44.75,7.75,3.1393,14.79222470950457,425.5458944439888,0.35238702273836325,2338546942.0,756.1137871742249
1990,44.75,7.75,3.070872,15.053053562937219,443.54501312971115,0.35402048569099576,2321564481.0,765.6726968288422
1991,44.75,7.75,4.5679693,14.181325214361054,558.0140188336372,0.34944992614727394,2351210074.0,779.5046048164368
1992,44.75,7.75,4.92053,14.08857302572213,595.3983976840973,0.3893847075942295,2190349809.0,661.7186887264252
1993,44.75,7.75,4.7133727,13.976565364139532,542.2003674507141,0.3756166745245067,2236963141.0,707.6863374710083
1994,44.75,7.75,3.795608,15.353413600547642,443.2083001434803,0.3620445679605397,2320515627.0,756.0272603034973
1995,44.75,7.75,3.2574487,14.328477753533257,472.8340625464916,0.35716957185003495,2392442218.0,781.2297604084015
1996,44.75,7.75,3.9536228,14.056028070013507,360.0851218700409,0.36317288154870075,2218448311.0,739.653701543808
1997,44.75,7.75,3.2417698,15.35937942554748,280.0087792426348,0.30466949199539384,2520346620.0,900.90394115448
1998,44.75,7.75,4.299835,15.349401738908556,359.13093519210815,0.34983478106704413,2425182643.0,844.8029856681824
1999,44.75,7.75,3.9171307,15.177399457669726,452.8920843601227,0.361909933534323,2307207108.0,782.3621816635132
2000,44.75,7.75,4.1568956,15.230330199198006,496.88479483127594,0.3661879295227574,2331803556.0,775.9993047714233
2001,44.75,7.75,3.3297043,15.038812702777339,438.86517357826233,0.36508617038820307,2306678768.0,773.9073922634125
2002,44.75,7.75,4.18623,14.94518736297009,620.0670039653778,0.3793406650131824,2209540082.0,715.0558223724365
2003,44.75,7.75,3.7805605,16.900348763060727,213.89717864990234,0.3111429104423211,2452163002.0,918.2210545539856
2004,44.75,7.75,4.13341,14.16681240119186,368.25251454114914,0.357204800435141,2351126417.0,771.7643990516663
2005,44.75,7.75,4.9650483,15.24116786009346,334.2265003323555,0.35269619183602674,2307127631.0,789.6867933273315
2006,44.75,7.75,4.67804,15.697419923894545,164.59294760227203,0.3165408763425802,2417835588.0,876.824390411377
2007,44.75,7.75,4.014013,15.963203333561717,379.52729377150536,0.3499644205850713,2465370542.0,869.6034190654755
2008,44.75,7.75,4.3601575,14.85954054664163,518.6437664031982,0.3810923520256491,2192781902.0,736.5956053733826
2009,44.75,7.75,4.8360224,15.668261431401072,555.4883189797401,0.34761519769048377,2365949613.0,822.4727640151978
2010,44.75,7.75,4.562883,14.402981807983,566.7372477054596,0.37570326137386895,2255069250.0,722.3752416372299
2011,44.75,7.75,4.9072113,15.416104528639051,545.6160980463028,0.35250115355635003,2363379728.0,803.4560971260071
2012,44.75,7.75,5.077581,15.441167937384712,498.0495238304138,0.37790507779401894,2276597362.0,748.1556656360626
2013,44.75,7.75,4.502679,14.016398245992225,719.6424779891968,0.38767606312153385,2203102938.5,703.4512457847595
2014,44.75,7.75,4.6824307,14.91415832245272,609.3602590560913,0.3915622939471326,2298589776.0,733.0187168121338
2015,44.75,7.75,4.319542,16.20694186017404,533.1315566897392,0.3687161351341048,2344018189.0,779.3820471763611
2016,44.75,7.75,4.9798183,15.142406469856212,369.8008322715759,0.36899533458784517,2333305467.0,789.0369753837585
1982,44.75,8.25,3.1413207,14.829611756443198,307.2034903764725,0.29656413674744125,2375094677.0,913.2914657592773
1983,44.75,8.25,3.412155,14.773217765334385,528.1439624428749,0.3441941732285069,2209223101.0,785.4422936439514
1984,44.75,8.25,4.191918,13.057608055912592,505.2964901179075,0.3256416823349747,2289686968.0,836.0167875289917
1985,44.75,8.25,4.0389028,14.347151410345937,434.4224930405617,0.31811277227464063,2249342348.0,826.378942489624
1986,44.75,8.25,3.7239323,14.316672901702082,506.30945098400116,0.341313739325486,2183732180.0,775.6269729137421
1987,44.75,8.25,4.4228134,13.853897995418972,307.35241562128067,0.3018707653471068,2431762270.0,905.5665013790131
1988,44.75,8.25,3.5221825,14.689821589226817,455.3108758330345,0.3433833320935567,2261531937.0,813.865930557251
1989,44.75,8.25,3.323333,15.13771333881453,392.6896387934685,0.31422407798517765,2405473316.0,876.3475756645203
1990,44.75,8.25,3.350522,15.516223041060703,392.73232984542847,0.3002966550830143,2405039575.0,910.3195552825928
1991,44.75,8.25,4.899971,14.743023080763473,415.21405029296875,0.3040377752843246,2442202115.0,930.9774785041809
1992,44.75,8.25,5.1801305,14.67476609173943,476.04036152362823,0.3444117436222002,2269914435.0,776.041490316391
1993,44.75,8.25,5.5487895,14.50282789055818,407.17010140419006,0.3262779089360455,2370606532.0,854.805557012558
1994,44.75,8.25,4.7633247,15.861507222543356,384.8982003927231,0.3164277789639492,2427386620.0,905.9911398887634
1995,44.75,8.25,3.7989888,14.811772667504604,361.98429119586945,0.3105674793128095,2475370717.0,928.286162853241
1996,44.75,8.25,4.517893,14.664663121591207,305.9245481491089,0.31147443994977114,2328049263.0,893.3382501602173
1997,44.75,8.25,3.6012113,15.633406682731279,266.2594098597765,0.25848249428802067,2608630216.0,1052.1017622947693
1998,44.75,8.25,4.508521,15.53722903931063,347.72102868556976,0.3084109072007385,2513303282.0,968.1282873153687
1999,44.75,8.25,4.2771497,15.796982235378689,369.50580728054047,0.30924203417270013,2413698348.0,948.9508697986603
2000,44.75,8.25,4.462573,15.635804506688336,415.9930406808853,0.31044743361036764,2438660983.0,931.3870458602905
2001,44.75,8.25,3.535217,15.514160480374604,339.4304144382477,0.30855776895495024,2400547562.0,950.0147609710693
2002,44.75,8.25,4.5738,15.414111766939849,525.9580987691879,0.33660243656121047,2343199501.0,857.2518019676208
2003,44.75,8.25,4.0197406,17.105413387024324,221.27173006534576,0.2620194840664957,2561877779.0,1081.148714542389
2004,44.75,8.25,4.841498,14.494122801263348,318.00592625141144,0.3104914555362627,2442002963.0,919.2850866317749
2005,44.75,8.25,5.364238,15.423191703222935,342.6477508544922,0.3204755451944139,2401147867.0,891.4797224998474
2006,44.75,8.25,5.136194,16.039650303086425,164.75247031450272,0.2687171895324794,2525225969.0,1043.3726902008057
2007,44.75,8.25,4.24881,16.226499897202636,275.46750098466873,0.28537260823779637,2549875252.0,1038.3620738983154
2008,44.75,8.25,4.7029004,15.209888131010766,482.4524564743042,0.33799087300020103,2295727019.0,860.3200917243958
2009,44.75,8.25,5.1512785,15.959049333933912,478.25717836618423,0.30040286052850335,2491329007.0,990.75044298172
2010,44.75,8.25,4.9826307,15.014783949633829,439.22333467006683,0.3269098336790122,2354594974.0,873.6617379188538
2011,44.75,8.25,5.288686,15.771686678618387,473.8316453695297,0.3043065226935094,2466360625.0,952.9318149089813
2012,44.75,8.25,5.4879227,15.821302295510286,421.5147395133972,0.3242104394373551,2404509247.0,906.2494201660156
2013,44.75,8.25,5.162863,14.311322205986073,689.4246089458466,0.35079580389596277,2274184260.5,805.2956666946411
2014,44.75,8.25,4.8744073,15.395157047346526,570.7461836338043,0.3408690533217262,2380494454.0,859.2294044494629
2015,44.75,8.25,4.7488456,16.542215739979465,436.67604434490204,0.31573817445561775,2470127160.0,944.8501543998718
2016,44.75,8.25,5.407884,15.52128771239636,366.2359640598297,0.3319836177077948,2423660356.0,927.4434340000153
1982,44.75,8.75,2.7565286,14.516137394250608,292.2573343515396,0.29547910684464024,2437075473.0,1211.5423231124878
1983,44.75,8.75,3.0332718,14.568145384196363,515.2131632566452,0.3432489226456561,2273201980.0,1040.7203273773193
1984,44.75,8.75,3.692532,12.75864730161779,470.6669167727232,0.3292791036998524,2332754203.0,1096.7620544433594
1985,44.75,8.75,3.2739437,14.075762471342399,435.68525752425194,0.31793281367791243,2309656322.0,1100.7468872070312
1986,44.75,8.75,2.9426157,14.1043310757556,438.2154622077942,0.33450325943675696,2250665297.0,1030.059407234192
1987,44.75,8.75,3.88065,13.555973246206644,330.8167779445648,0.30800968028751075,2461049859.0,1176.7773160934448
1988,44.75,8.75,2.750394,14.52431784112469,411.880137860775,0.33968861644564113,2301032277.0,1048.2033796310425
1989,44.75,8.75,2.6962442,15.000135677312715,361.5462212562561,0.310598680786058,2411803696.0,1138.9589953422546
1990,44.75,8.75,3.0740402,15.176934024087744,352.45042711496353,0.2861706483987422,2434645246.0,1210.7556509971619
1991,44.75,8.75,4.0341763,14.4071993796654,321.17689538002014,0.29987670276679246,2464858228.0,1222.558454990387
1992,44.75,8.75,4.2766957,14.425351834764667,443.09736251831055,0.33907298948250564,2308078084.0,1005.0178513526917
1993,44.75,8.75,4.4766045,14.322131244185703,321.3119648694992,0.30958415713964726,2454793049.0,1142.63676071167
1994,44.75,8.75,3.684481,15.478389945684695,335.69889521598816,0.31757576987634295,2484199699.0,1181.3966870307922
1995,44.75,8.75,2.948362,14.481972856459274,311.69584435224533,0.30964839000717487,2504212021.0,1229.5124111175537
1996,44.75,8.75,3.5090823,14.344665112838246,301.8379728794098,0.31119388994438196,2384625047.0,1177.102536201477
1997,44.75,8.75,2.9430208,15.084848784153758,237.79630598425865,0.2597692984771105,2629847978.0,1373.960051059723
1998,44.75,8.75,3.7846167,15.184576224657444,301.313497453928,0.2940659087662603,2546945579.0,1308.5629405975342
1999,44.75,8.75,3.5615902,15.466267486023748,347.83588540554047,0.3069299893831116,2453507504.0,1238.7997856140137
2000,44.75,8.75,3.4405932,15.469679452235402,381.763335108757,0.3036856003641303,2482949590.0,1230.3544125556946
2001,44.75,8.75,2.8910174,15.419973429511575,381.40289318561554,0.3102024466383691,2447522065.0,1265.6910510063171
2002,44.75,8.75,3.5646853,15.410828590393066,437.1578109264374,0.328398448774238,2411950384.0,1140.2852907180786
2003,44.75,8.75,3.1519213,16.812813291362687,194.07600492238998,0.25636807804793316,2642414594.0,1443.5948405265808
2004,44.75,8.75,3.8220823,14.427167359520407,268.94917595386505,0.29841093904052685,2485487708.0,1251.6107292175293
2005,44.75,8.75,4.493362,15.1685058556351,324.5693334341049,0.31572695875089934,2440267938.0,1178.2466866970062
2006,44.75,8.75,4.060486,15.869573973362742,196.48497688770294,0.27991024107714885,2575502402.0,1385.4164896011353
2007,44.75,8.75,3.2908354,15.69522483052771,283.2706153392792,0.28859306803715773,2578702901.0,1296.3442091941833
2008,44.75,8.75,3.8305473,14.985518720414904,495.88637018203735,0.33203409553742874,2338217594.0,1111.5728492736816
2009,44.75,8.75,3.901972,15.797516255596884,380.6840753555298,0.28936512622178767,2555193233.0,1332.2815427780151
2010,44.75,8.75,3.9003506,14.973975053799698,392.3050153851509,0.32389478473102346,2378399657.0,1148.230890750885
2011,44.75,8.75,4.1913385,15.449540088379305,390.7593877315521,0.3012191016300052,2511582330.0,1220.0809531211853
2012,44.75,8.75,4.4179277,15.703761088302713,361.357674241066,0.3136892287559759,2456468325.0,1218.8417506217957
2013,44.75,8.75,4.222308,14.155747008479498,667.751472234726,0.3509967243359759,2293781346.0,1029.755368232727
2014,44.75,8.75,3.8707888,15.237474055072061,498.47847294807434,0.3285837397466298,2417402130.0,1122.0787115097046
2015,44.75,8.75,3.4423332,16.3496485068128,308.77802062034607,0.3017922408050961,2526218875.0,1252.180142402649
2016,44.75,8.75,4.309816,15.473966268152973,296.0160378217697,0.30631638741960715,2476827367.0,1243.8140773773193
1982,44.75,9.25,4.1992197,12.709989977817909,388.409432888031,0.324528252572016,2425256789.0,1257.86780834198
1983,44.75,9.25,4.584521,13.013522113849914,534.6289212703705,0.35582994187579436,2297926739.0,1134.0196766853333
1984,44.75,9.25,5.265497,11.027111692366256,543.883444532752,0.34717536381646696,2302847735.0,1129.9918251037598
1985,44.75,9.25,4.9595485,12.284872762517992,523.073622405529,0.3478751793211582,2311830147.0,1144.093370437622
1986,44.75,9.25,3.9359639,12.332282309438668,548.2403439283371,0.3585658486372505,2242396456.0,1069.3448204994202
1987,44.75,9.25,5.2243404,11.704365583806256,418.32870507240295,0.34070799085828996,2430491482.0,1205.6875863075256
1988,44.75,9.25,3.8892403,12.536642542072371,521.2774029970169,0.3654359703749613,2277894730.0,1073.3630571365356
1989,44.75,9.25,4.1454706,12.95130595038919,502.9877861738205,0.35075924287434496,2388252780.0,1148.9758620262146
1990,44.75,9.25,4.5296283,13.143981802697276,461.4360523223877,0.32826367156957487,2426442522.0,1230.4557490348816
1991,44.75,9.25,5.530982,12.55154440138075,422.3372805118561,0.3233522927644206,2438538325.0,1257.3683714866638
1992,44.75,9.25,6.090464,12.757761257146699,501.09744358062744,0.3554118567822026,2329776957.0,1103.9180927276611
1993,44.75,9.25,6.3367,12.546876103270288,402.7806614637375,0.33944295882399567,2445618635.0,1180.6385788917542
1994,44.75,9.25,5.70923,13.767698144601061,381.8696559071541,0.3385763657248877,2498483191.0,1260.3077058792114
1995,44.75,9.25,4.6110196,12.544244186550964,393.97660422325134,0.3382677994911967,2500131161.0,1276.63596534729
1996,44.75,9.25,4.973452,12.363844848146625,376.7208523750305,0.33453557187435673,2378543894.0,1222.0159435272217
1997,44.75,9.25,4.4730835,13.227169921974731,359.42999321222305,0.31020839171471937,2615932162.0,1405.8932933807373
1998,44.75,9.25,5.7196703,13.28177653418647,398.9384307861328,0.32664017252672733,2541631338.0,1350.0778126716614
1999,44.75,9.25,5.320644,13.45089791802799,474.61781215667725,0.34474832501286773,2446016350.0,1254.2686166763306
2000,44.75,9.25,5.116695,13.465695770737392,469.6624701023102,0.3339586610497992,2483129097.0,1256.2812342643738
2001,44.75,9.25,4.273898,13.490182197171878,549.5391557216644,0.3414967336685829,2453120896.0,1276.4826879501343
2002,44.75,9.25,5.0612564,13.421379382314246,556.9126483201981,0.3555672248594122,2423226282.0,1184.7195644378662
2003,44.75,9.25,4.274178,14.745919159035278,269.5487398803234,0.28985704958828445,2678687421.0,1489.2532796859741
2004,44.75,9.25,5.1391263,12.286993004917319,362.5668568611145,0.3239731237389683,2457788405.0,1278.8774409294128
2005,44.75,9.25,5.983482,13.126928027159249,434.58271646499634,0.3418856276795755,2457164147.0,1228.0398650169373
2006,44.75,9.25,5.6903543,13.623025694703744,284.2867684364319,0.31213925252942476,2589400474.0,1403.6796674728394
2007,44.75,9.25,4.822159,13.869816518297382,368.2022625207901,0.3201252632086573,2560339436.0,1346.799171447754
2008,44.75,9.25,5.277586,12.995850014530756,614.3886975049973,0.35782310658810185,2339659925.0,1142.6465110778809
2009,44.75,9.25,5.4106503,13.88172952178257,477.13964557647705,0.31252040962378186,2549740727.0,1374.4921340942383
2010,44.75,9.25,5.1562104,12.774149539423924,554.4760222434998,0.35478604930678226,2331846298.0,1134.6529831886292
2011,44.75,9.25,5.7747574,13.429292974908368,466.9913363456726,0.3334540317650714,2508279286.0,1255.1214237213135
2012,44.75,9.25,5.9306717,13.858099619547525,420.7417211532593,0.33847269941778746,2456606722.0,1262.8333144187927
2013,44.75,9.25,5.50432,12.204144965589435,786.2692742347717,0.36945106663735083,2269876642.5,1056.875850200653
2014,44.75,9.25,5.5088325,13.24218690784928,606.8136067390442,0.35634495678290823,2419506499.0,1168.8074378967285
2015,44.75,9.25,4.844617,14.442781869102927,380.66133266687393,0.32999037858707453,2527280441.0,1303.8535766601562
2016,44.75,9.25,5.7988224,13.465936654533436,413.8015511035919,0.34440552876665703,2493796899.0,1258.3402676582336
1982,44.75,9.75,3.8888936,13.648423631206837,379.45812940597534,0.33633891001246335,2426651076.0,869.7711193561554
1983,44.75,9.75,3.821053,14.063875460157208,454.97819435596466,0.3571351065355189,2358492860.0,828.9565544128418
1984,44.75,9.75,4.7367997,11.917788013134127,564.8496860861778,0.3614891899956597,2312583891.0,783.0447294712067
1985,44.75,9.75,4.35535,13.185010383331697,482.01663798093796,0.36212042207811396,2316624051.0,805.04771900177
1986,44.75,9.75,3.7006707,13.236363295636146,556.466302394867,0.37288305377648545,2251211460.0,752.5241181850433
1987,44.75,9.75,4.9203753,12.606060336617862,360.81053400039673,0.3505456490454331,2473070360.0,851.2704477310181
1988,44.75,9.75,3.2590163,13.438793353785098,470.15457785129547,0.37665681083217945,2285983198.0,770.7960472106934
1989,44.75,9.75,3.5125751,13.874346714393765,518.7564574480057,0.37186022190486684,2399763404.0,808.439026594162
1990,44.75,9.75,4.0487814,14.086112016166737,466.76994013786316,0.3445409748678893,2455007743.0,863.1814389228821
1991,44.75,9.75,4.92109,13.504653868332408,435.78532230854034,0.33929774476811775,2439052026.0,864.8175625801086
1992,44.75,9.75,5.410743,13.79737190171784,392.5359480381012,0.3575423250790515,2373424627.0,812.0157363414764
1993,44.75,9.75,5.0999765,13.507520706825007,374.0373203754425,0.3487802463419297,2462860298.0,846.7768034934998
1994,44.75,9.75,4.8654933,14.69662742988736,414.92227751016617,0.3586520089043511,2494553807.0,881.8841328620911
1995,44.75,9.75,3.6626477,13.43225598179437,369.81722551584244,0.3527358626228532,2512079126.0,889.8398561477661
1996,44.75,9.75,4.193167,13.28618806795357,316.1114559173584,0.33725417926420576,2404908409.0,878.5077266693115
1997,44.75,9.75,3.7433167,14.143931519751455,389.63566303253174,0.33243582938231675,2614722179.0,973.7467217445374
1998,44.75,9.75,4.4873066,14.326259768866246,352.0698576569557,0.3371775323658987,2564800452.0,963.3948345184326
1999,44.75,9.75,4.537576,14.392241708593431,426.6647889614105,0.3582468500324324,2439210725.0,880.1815314292908
2000,44.75,9.75,4.303499,14.564287017373477,443.631000995636,0.3476657477858799,2504190133.0,907.1673707962036
2001,44.75,9.75,3.5673187,14.404337565104166,546.7498874664307,0.35764116282556574,2457039542.0,893.5627744197845
2002,44.75,9.75,4.4382334,14.483286558413038,527.0856239795685,0.36696603933190985,2429337812.0,850.0829901695251
2003,44.75,9.75,3.792796,15.662456833459194,266.139495909214,0.30154603252223894,2687720907.0,1026.0457000732422
2004,44.75,9.75,4.641962,13.192034534379548,411.5471421480179,0.34356000181896235,2455433480.0,884.1251521110535
2005,44.75,9.75,5.296785,14.207389086679695,387.5454775094986,0.3506658176581065,2490625920.0,889.0961899757385
